Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1992	64314	3 Avery Place	27/10/1992	27/10/1992	-	$285,000	1529m	Full transfer	-	-	-	-	-	$285,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64310	1 Deasland Place	14/07/1992	14/07/1992	-	$280,000	1345m	Full transfer	-	-	-	-	-	$280,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64280	13 Bingley Crescent	31/08/1992	31/08/1992	-	$262,500	1150m	Full transfer	-	-	-	-	-	$262,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64312	5 Avery Place	08/07/1992	08/07/1992	-	$256,000	1855m	Full transfer	-	-	-	-	-	$256,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64309	1 Keane Place	11/08/1992	11/08/1992	-	$248,000	1382m	Full transfer	-	-	-	-	-	$248,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64329	1 Eddison Place	03/04/1992	03/04/1992	-	$238,000	1208m	Full transfer	-	-	-	-	-	$238,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64325	1 Waterman Place	30/03/1992	30/03/1992	-	$218,000	1560m	Full transfer	-	-	-	-	-	$218,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64518	21 Brophy Street	09/06/1992	09/06/1992	-	$202,500	1059m	Full transfer	-	-	-	-	-	$202,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64517	25 Brophy Street	14/01/1992	14/01/1992	-	$190,000	1257m	Full transfer	-	-	-	-	-	$190,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64174	5 Foskett Street	04/09/1992	04/09/1992	-	$188,000	1066m	Full transfer	-	-	-	-	-	$188,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64147	53 Bingley Crescent	24/11/1992	24/11/1992	-	$183,000	1148m	Full transfer	-	-	-	-	-	$183,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64388	4 Rogers Street	19/03/1992	19/03/1992	-	$182,000	1266m	Full transfer	-	-	-	-	-	$182,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64149	2 Nish Place	22/12/1992	08/03/1995	-	$180,000	1344m	Full transfer	-	-	-	-	-	$180,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64182	22 Wynn Place	12/08/1992	12/08/1992	-	$179,500	1094m	Full transfer	-	-	-	-	-	$179,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64177	85 Bingley Crescent	16/11/1992	16/11/1992	-	$178,000	917m	Full transfer	-	-	-	-	-	$178,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64179	81 Bingley Crescent	09/04/1992	09/04/1992	-	$178,000	905m	Full transfer	-	-	-	-	-	$178,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64293	54 Bingley Crescent	09/11/1992	09/11/1992	-	$170,000	1284m	Full transfer	-	-	-	-	-	$170,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64252	11 Daley Crescent	07/01/1992	07/01/1992	-	$170,000	1093m	Full transfer	-	-	-	-	-	$170,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64438	1 Crease Place	04/08/1992	04/08/1992	-	$170,000	908m	Full transfer	-	-	-	-	-	$170,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64385	36 Dowthwaite Street	16/12/1992	16/12/1992	-	$165,000	1423m	Full transfer	-	-	-	-	-	$165,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64342	11 Lind Close	24/11/1992	24/11/1992	-	$163,500	1283m	Full transfer	-	-	-	-	-	$163,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64172	7 Foskett Street	20/07/1992	20/07/1992	-	$163,000	1143m	Full transfer	-	-	-	-	-	$163,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64241	122 Bingley Crescent	20/01/1992	20/01/1992	-	$161,000	1022m	Full transfer	-	-	-	-	-	$161,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64152	23 Foskett Street	23/12/1992	23/12/1992	-	$160,000	964m	Full transfer	-	-	-	-	-	$160,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64140	35 Brophy Place	29/04/1992	29/04/1992	-	$160,000	1144m	Full transfer	-	-	-	-	-	$160,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64223	200 Tillyard Drive	18/12/1992	18/12/1992	-	$159,500	1169m	Full transfer	-	-	-	-	-	$159,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64245	8 Rochford Street	14/04/1992	14/04/1992	-	$156,450	1095m	Full transfer	-	-	-	-	-	$156,450	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	64383	5 Rogers Street	06/11/1992	06/11/1992	-	$155,000	1055m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
