Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1981	415683	11 Rossarden Street	21/05/1981	11/12/2013	-	$0	822m	Full transfer	-	-	-	-	-	$0	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1989	212365	91 Pandanus Street	26/11/1989	16/11/2005	-	-	872m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1989	62180	20 Nullagine Street	27/04/1989	04/04/1997	-	-	726m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61875	82 Kalgoorlie Crescent	23/01/1992	23/01/1992	-	$674,000	1926m	Full transfer	-	-	-	-	-	$674,000	-	-	Government Record	-	-	-	Service station (non-car sa...	-	-
1992	62026	2/65 Kambalda Crescent	06/05/1992	06/05/1992	-	$280,000	7198m	Full transfer	-	-	-	-	-	$280,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	62282	27 Ardlethan Street	16/10/1992	16/10/1992	-	$237,500	880m	Full transfer	-	-	-	-	-	$237,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62235	78 Ballarat Street	11/04/1992	11/04/1992	-	$219,000	935m	Full transfer	-	-	-	-	-	$219,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62252	77 Ballarat Street	16/07/1992	16/07/1992	-	$195,000	904m	Full transfer	-	-	-	-	-	$195,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62027	3/65 Kambalda Crescent	18/03/1992	18/03/1992	-	$195,000	7198m	Full transfer	-	-	-	-	-	$195,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	62240	8 Kapunda Street	24/01/1992	24/01/1992	-	$194,000	1020m	Full transfer	-	-	-	-	-	$194,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61934	7 Ardlethan Street	18/06/1992	18/06/1992	-	$190,500	819m	Full transfer	-	-	-	-	-	$190,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62084	7 Chillagoe Street	05/02/1992	05/02/1992	-	$185,000	834m	Full transfer	-	-	-	-	-	$185,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61938	103 Badimara Street	15/10/1992	15/10/1992	-	$180,000	870m	Full transfer	-	-	-	-	-	$180,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62155	10 Bulli Place	15/04/1992	15/04/1992	-	$180,000	1034m	Full transfer	-	-	-	-	-	$180,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	138787	52 Bendigo Street	22/10/1992	29/05/2001	-	$180,000	841m	Full transfer	-	-	-	-	-	$180,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62009	83 Pandanus Street	12/05/1992	12/05/1992	-	$180,000	772m	Full transfer	-	-	-	-	-	$180,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62184	28 Nullagine Street	26/02/1992	26/02/1992	-	$179,500	715m	Full transfer	-	-	-	-	-	$179,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62255	193 Namatjira Drive	11/08/1992	11/08/1992	-	$177,500	902m	Full transfer	-	-	-	-	-	$177,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61983	47 Maranboy Street	01/04/1992	01/04/1992	-	$175,000	883m	Full transfer	-	-	-	-	-	$175,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62148	14 Chillagoe Street	23/12/1992	23/12/1992	-	$172,000	825m	Full transfer	-	-	-	-	-	$172,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61718	28 Rossarden Street	04/09/1992	04/09/1992	-	$163,000	900m	Full transfer	-	-	-	-	-	$163,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62006	53 Ardlethan Street	11/11/1992	11/11/1992	-	$160,000	837m	Full transfer	-	-	-	-	-	$160,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61923	18 Nymagee Place	07/09/1992	07/09/1992	-	$160,000	669m	Full transfer	-	-	-	-	-	$160,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62287	12 Moonta Place	19/06/1992	19/06/1992	-	$158,000	773m	Full transfer	-	-	-	-	-	$158,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62286	51 Bendigo Street	07/09/1992	07/09/1992	-	$156,000	811m	Full transfer	-	-	-	-	-	$156,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62270	23 Andamooka Street	13/11/1992	13/11/1992	-	$155,000	979m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61885	30 Jarrahdale Street	01/10/1992	01/10/1992	-	$155,000	952m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61939	101 Badimara Street	06/01/1992	06/01/1992	-	$155,000	967m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62133	10 Gulgong Place	01/07/1992	01/07/1992	-	$155,000	690m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61900	113 Namatjira Drive	10/06/1992	10/06/1992	-	$155,000	903m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62263	70A Bendigo Street	19/06/1992	19/06/1992	-	$152,000	1248m	Full transfer	-	-	-	-	-	$152,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62280	105 Kambalda Crescent	17/12/1992	17/12/1992	-	$150,000	1035m	Full transfer	-	-	-	-	-	$150,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62151	131 Kambalda Crescent	27/10/1992	27/10/1992	-	$149,500	777m	Full transfer	-	-	-	-	-	$149,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61871	5 Araluen Street	31/08/1992	31/08/1992	-	$149,000	811m	Full transfer	-	-	-	-	-	$149,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62267	35 Andamooka Street	18/11/1992	18/11/1992	-	$148,000	767m	Full transfer	-	-	-	-	-	$148,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	62290	141 Kalgoorlie Crescent	21/09/1992	21/09/1992	-	$146,500	900m	Full transfer	-	-	-	-	-	$146,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61909	34 Kalgoorlie Crescent	13/07/1992	13/07/1992	-	$146,000	837m	Full transfer	-	-	-	-	-	$146,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	61697	17 Rossarden Street	31/12/1992	31/12/1992	-	$146,000	726m	Full transfer	-	-	-	-	-	$146,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
