Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1985	221292	12 Nepean Place	10/12/1985	06/04/2005	-	$146,000	1278m	Full transfer	-	-	-	-	-	$146,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1987	87307	28 Elizabeth Crescent	04/09/1987	17/11/1994	-	-	803m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1991	10876	            5/2 Lachlan Street	06/10/1991	30/06/1998	-	-	4841m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1991	87240	8 Jarvis Place	11/12/1991	19/01/1995	-	-	1050m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	3686	            10 Lawry Place	10/06/1992	10/06/1992	-	$467,000	818m	Full transfer	-	-	-	-	-	$467,000	-	-	Government Record	-	-	-	Business agency	-	-
1992	87203	13 Clint Place	07/12/1992	07/12/1992	-	$260,000	1211m	Full transfer	-	-	-	-	-	$260,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87252	20 Jarvis Place	11/12/1992	11/12/1992	-	$210,000	1472m	Full transfer	-	-	-	-	-	$210,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87300	7 Castlereagh Crescent	06/11/1992	06/11/1992	-	$195,000	1268m	Full transfer	-	-	-	-	-	$195,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87116	51 Blackman Crescent	11/09/1992	11/09/1992	-	$192,000	951m	Full transfer	-	-	-	-	-	$192,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87119	33 Blackman Crescent	03/06/1992	03/06/1992	-	$179,000	955m	Full transfer	-	-	-	-	-	$179,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87217	1 Clint Place	17/01/1992	17/01/1992	-	$177,500	1053m	Full transfer	-	-	-	-	-	$177,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87234	77 Bennelong Crescent	26/10/1992	26/10/1992	-	$175,000	872m	Full transfer	-	-	-	-	-	$175,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87345	9 Roberts Street	28/09/1992	28/09/1992	-	$173,000	808m	Full transfer	-	-	-	-	-	$173,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87185	102 Lachlan Street	22/09/1992	22/09/1992	-	$172,000	785m	Full transfer	-	-	-	-	-	$172,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87286	2 Nepean Place	01/06/1992	01/06/1992	-	$168,500	817m	Full transfer	-	-	-	-	-	$168,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87137	18 Lachlan Street	20/10/1992	20/10/1992	-	$165,000	789m	Full transfer	-	-	-	-	-	$165,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87321	14 Richmond Street	01/12/1992	01/12/1992	-	$163,500	708m	Full transfer	-	-	-	-	-	$163,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87276	40 Erskine Street	20/11/1992	20/11/1992	-	$163,000	933m	Full transfer	-	-	-	-	-	$163,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87216	4 Erskine Street	29/05/1992	29/05/1992	-	$158,000	793m	Full transfer	-	-	-	-	-	$158,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87181	100 Lachlan Street	15/10/1992	15/10/1992	-	$157,500	1046m	Full transfer	-	-	-	-	-	$157,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87373	31 Biraban Place	29/04/1992	29/04/1992	-	$157,000	1090m	Full transfer	-	-	-	-	-	$157,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1992	87323	16 Richmond Street	31/08/1992	31/08/1992	-	$155,000	926m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87131	2 Badgery Street	05/08/1992	05/08/1992	-	$155,000	988m	Full transfer	-	-	-	-	-	$155,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87447	12 De Gillern Place	11/11/1992	11/11/1992	-	$149,950	445m	Full transfer	-	-	-	-	-	$149,950	-	-	Government Record	-	-	-	Medium density dwelling	-	-
1992	87136	16 Badgery Street	13/04/1992	13/04/1992	-	$149,000	1039m	Full transfer	-	-	-	-	-	$149,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87416	21/46 Catchpole Street	07/09/1992	07/09/1992	-	$148,500	12360m	Full transfer	-	-	-	-	-	$148,500	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	87431	9/46 Catchpole Street	01/07/1992	01/07/1992	-	$148,500	12360m	Full transfer	-	-	-	-	-	$148,500	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	87452	29 Collicott Circuit	10/06/1992	10/06/1992	-	$147,500	345m	Full transfer	-	-	-	-	-	$147,500	-	-	Government Record	-	-	-	Medium density dwelling	-	-
1992	87202	6 Clint Place	22/06/1992	22/06/1992	-	$147,000	714m	Full transfer	-	-	-	-	-	$147,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87201	6 Clint Place	11/06/1992	11/06/1992	-	$145,000	714m	Full transfer	-	-	-	-	-	$145,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87336	1 Brooks Street	28/04/1992	28/04/1992	-	$145,000	845m	Full transfer	-	-	-	-	-	$145,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87449	6 De Gillern Place	21/05/1992	21/05/1992	-	$145,000	440m	Full transfer	-	-	-	-	-	$145,000	-	-	Government Record	-	-	-	Medium density dwelling	-	-
1992	87281	6 Castlereagh Crescent	11/02/1992	11/02/1992	-	$140,000	780m	Full transfer	-	-	-	-	-	$140,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	87442	30 Arndell Street	28/04/1992	28/04/1992	-	$137,000	923m	Full transfer	-	-	-	-	-	$137,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
