Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1979	111936	34 Namatjira Drive	11/12/1979	15/02/1995	-	-	856m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	112213	48 Crowder Circuit	06/08/1992	06/08/1992	-	$320,000	1145m	Full transfer	-	-	-	-	-	$320,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	111992	12 Haynes Place	01/04/1992	01/04/1992	-	$295,000	982m	Full transfer	-	-	-	-	-	$295,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	112136	12 Lochee Place	29/07/1992	29/07/1992	-	$277,000	827m	Full transfer	-	-	-	-	-	$277,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	111994	1 Haynes Place	08/09/1992	08/09/1992	-	$262,500	865m	Full transfer	-	-	-	-	-	$262,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	111995	75 McKail Crescent	14/10/1992	14/10/1992	-	$256,500	904m	Full transfer	-	-	-	-	-	$256,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	112134	10 Lochee Place	13/04/1992	13/04/1992	-	$242,000	751m	Full transfer	-	-	-	-	-	$242,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	112155	9 Needham Place	15/07/1992	15/07/1992	-	$239,000	868m	Full transfer	-	-	-	-	-	$239,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	111993	7 Haynes Place	09/07/1992	09/07/1992	-	$226,000	780m	Full transfer	-	-	-	-	-	$226,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	111956	3/35 Crowder Circuit	23/03/1992	23/03/1992	-	$225,000	5751m	Full transfer	-	-	-	-	-	$225,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	111963	92 Fremantle Drive	24/11/1992	24/11/1992	-	$225,000	915m	Full transfer	-	-	-	-	-	$225,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	111949	5 Crowder Circuit	13/10/1992	13/10/1992	-	$217,000	825m	Full transfer	-	-	-	-	-	$217,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	112148	13 Needham Place	04/06/1992	04/06/1992	-	$215,500	1140m	Full transfer	-	-	-	-	-	$215,500	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
