Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1993	38738	15 Lennard Street	13/12/1993	22/11/1994	-	$79,000	752m	Full transfer	-	-	-	-	-	$79,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38729	38 Bywaters Street	19/11/1993	14/10/1994	-	$77,000	836m	Full transfer	-	-	-	-	-	$77,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38741	13 Lennard Street	03/12/1993	30/09/1994	-	$77,000	750m	Full transfer	-	-	-	-	-	$77,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38610	31 Lennard Street	03/12/1993	29/09/1994	-	$75,000	724m	Full transfer	-	-	-	-	-	$75,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38639	22 Tuross Close	26/11/1993	22/11/1994	-	$74,000	759m	Full transfer	-	-	-	-	-	$74,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38638	20 Tuross Close	29/11/1993	28/09/1994	-	$74,000	782m	Full transfer	-	-	-	-	-	$74,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38768	7 Tuross Close	26/11/1993	28/09/1994	-	$73,000	728m	Full transfer	-	-	-	-	-	$73,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38815	26 Tuross Close	26/11/1993	22/11/1994	-	$72,000	733m	Full transfer	-	-	-	-	-	$72,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	38821	24 Tuross Close	03/12/1993	05/10/1994	-	$72,000	735m	Full transfer	-	-	-	-	-	$72,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1994	39517	22 Lander Crescent	02/06/1994	02/06/1994	-	$203,000	2796m	Full transfer	-	-	-	-	-	$203,000	-	-	Government Record	-	-	-	Cluster housing medium density	-	-
1994	38854	22 Lennard Street	16/12/1994	09/01/1995	-	$195,000	643m	Full transfer	-	-	-	-	-	$195,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1994	39544	11 Clara Close	01/06/1994	01/06/1994	-	$192,500	2719m	Full transfer	-	-	-	-	-	$192,500	-	-	Government Record	-	-	-	Cluster housing medium density	-	-
1994	39178	11 Willara Close	21/10/1994	08/05/1995	-	$183,400	921m	Full transfer	-	-	-	-	-	$183,400	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1994	302847	10 Lett Place	27/05/1994	20/09/1994	-	$155,700	593m	Full transfer	-	-	-	-	-	$155,700	-	-	Government Record	-	-	-	Cottage block	-	-
1994	39658	5 Gara Place	08/07/1994	24/10/1994	-	$155,607	466m	Full transfer	-	-	-	-	-	$155,607	-	-	Government Record	-	-	-	Cottage block	-	-
1994	38978	50 Magenta Square	02/09/1994	24/11/1994	-	$152,500	677m	Full transfer	-	-	-	-	-	$152,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1994	39374	4 Corringle Close	08/08/1994	20/01/1995	-	$152,000	516m	Full transfer	-	-	-	-	-	$152,000	-	-	Government Record	-	-	-	Cottage block	-	-
1994	39683	13 Lett Place	10/05/1994	06/09/1994	-	$149,500	550m	Full transfer	-	-	-	-	-	$149,500	-	-	Government Record	-	-	-	Cottage block	-	-
1994	39079	23 Annan Close	05/09/1994	19/12/1994	-	$149,500	395m	Full transfer	-	-	-	-	-	$149,500	-	-	Government Record	-	-	-	Courtyard block	-	-
1994	315999	5 Clara Close	11/10/1994	02/11/1994	-	$149,000	448m	Full transfer	-	-	-	-	-	$149,000	-	-	Government Record	-	-	-	Courtyard block	-	-
1994	39425	3 Lockhart Place	22/11/1994	02/12/1994	-	$147,900	449m	Full transfer	-	-	-	-	-	$147,900	-	-	Government Record	-	-	-	Courtyard block	-	-
