Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2000	261025	68 Sapling Street	18/03/2000	04/03/2010	-	$210,000	367m	Full transfer	-	-	-	-	-	$210,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2001	470408	80/11 Wimmera Street	01/01/2001	-	02/12/2015	$372,500	0m	Full transfer	2	2	-	2	-	$372,500	-	-	Allhomes Record	69	-	-	-	$2,800,000	7.52
2004	216497	36 Encounter Street	07/09/2004	21/11/2005	-	$221,000	592m	Full transfer	-	-	-	-	-	$221,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	216830	34 Parsley Street	06/12/2004	26/09/2005	-	$1	511m	Full transfer	-	-	-	-	-	$1	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	216907	18 Moonlight Avenue	06/12/2004	23/06/2005	-	-	225m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	216790	8 Redbank Street	06/12/2004	23/06/2005	-	-	460m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	216760	366 Anthony Rolfe Avenue	02/02/2004	24/02/2006	-	-	411m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	169537	33 Pildappa Street	23/02/2004	16/11/2006	-	-	535m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	169545	2 Glow Worm Grove	23/02/2004	16/11/2006	-	-	371m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2004	216835	42 Parsley Street	06/12/2004	23/06/2005	-	-	673m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	167007	20 Kalianna Street	23/02/2004	25/07/2006	-	-	478m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	169540	5 Brumby Street	23/02/2004	16/11/2006	-	-	455m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	216539	13 Parsley Street	06/12/2004	23/06/2005	-	-	455m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	167004	19 Careel Street	23/02/2004	25/07/2006	-	-	483m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2004	216524	238 Flemington Road	06/12/2004	17/05/2005	-	-	452m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2005	216490	9 Drummer Street	15/06/2005	08/08/2005	-	$486,000	614m	Full transfer	-	-	-	-	-	$486,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2005	216842	41 Osprey Street	08/12/2005	20/12/2005	-	$477,000	512m	Full transfer	-	-	-	-	-	$477,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2005	216845	14 De Bortoli Street	08/12/2005	06/01/2006	15/10/2005	$467,000	522m	Full transfer	4	1	1	2	-	$467,000	54	-	Combined Record	-	-	-	Single residential dwelling	$188,000	0.4
2005	216819	40 Osprey Street	27/07/2005	14/09/2005	25/05/2005	$460,000	543m	Full transfer	4	1	1	3	-	$460,000	63	-	Combined Record	-	-	-	Single residential dwelling	$188,000	0.41
2005	216852	262 Flemington Road	20/12/2005	16/03/2006	-	$450,000	419m	Full transfer	-	-	-	-	-	$450,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2005	216789	8 Redbank Street	16/11/2005	02/12/2005	-	$450,000	460m	Full transfer	-	-	-	-	-	$450,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
