Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1990	12148	            8/13 Grounds Crescent	09/06/1990	27/09/2000	-	-	2129m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1991	2744	            1/62 De Little Circuit	21/12/1991	12/02/1992	-	$180,000	3085m	Full transfer	-	-	-	-	-	$180,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	71154	14 Florence Taylor Street	03/03/1992	03/03/1992	-	$1,230,000	11402m	Full transfer	-	-	-	-	-	$1,230,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	2678	            24/14 Florence Taylor Street	28/10/1992	28/10/1992	-	$709,750	11402m	Full transfer	-	-	-	-	-	$709,750	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	71273	125 Florence Taylor Street	02/11/1992	02/11/1992	-	$650,000	5746m	Full transfer	-	-	-	-	-	$650,000	-	-	Government Record	-	-	-	Cluster housing medium density	-	-
1992	2800	            Florence Taylor Street	19/02/1992	19/02/1992	-	$627,000	3667m	Full transfer	-	-	-	-	-	$627,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	71198	83 Mortimer Lewis Drive	16/09/1992	16/09/1992	-	$540,000	4915m	Full transfer	-	-	-	-	-	$540,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	70992	16 Blackett Crescent	20/02/1992	20/02/1992	-	$532,000	4885m	Full transfer	-	-	-	-	-	$532,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	2785	            Grounds Crescent	07/04/1992	07/04/1992	-	$420,000	2092m	Full transfer	-	-	-	-	-	$420,000	-	-	Government Record	-	-	-	Cluster housing medium density	-	-
1992	71185	35 John Young Crescent	16/09/1992	16/09/1992	-	$255,000	1374m	Full transfer	-	-	-	-	-	$255,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	2740	            12/69 Mortimer Lewis Drive	08/12/1992	08/12/1992	-	$233,000	4134m	Full transfer	-	-	-	-	-	$233,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	2773	            6/4 Clamp Place	06/10/1992	06/10/1992	-	$218,000	3391m	Full transfer	-	-	-	-	-	$218,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	70972	6/191 Anketell Street	01/07/1992	01/07/1992	-	$210,000	1996m	Full transfer	-	-	-	-	-	$210,000	-	-	Government Record	-	-	-	Co-0perative society	-	-
1992	71256	41 Grounds Crescent	06/11/1992	06/11/1992	-	$200,000	353m	Full transfer	-	-	-	-	-	$200,000	-	-	Government Record	-	-	-	For residential purposes only	-	-
1992	2715	            3/15 Mortimer Lewis Drive	15/06/1992	15/06/1992	-	$199,000	2595m	Full transfer	-	-	-	-	-	$199,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	71254	39 Grounds Crescent	02/11/1992	02/11/1992	-	$198,000	365m	Full transfer	-	-	-	-	-	$198,000	-	-	Government Record	-	-	-	For residential purposes only	-	-
1992	71249	33 Grounds Crescent	26/10/1992	26/10/1992	-	$196,010	340m	Full transfer	-	-	-	-	-	$196,010	-	-	Government Record	-	-	-	For residential purposes only	-	-
1992	71250	35 Grounds Crescent	04/11/1992	04/11/1992	-	$194,000	327m	Full transfer	-	-	-	-	-	$194,000	-	-	Government Record	-	-	-	For residential purposes only	-	-
1992	2808	            5/94 De Little Circuit	16/10/1992	16/10/1992	-	$191,000	4585m	Full transfer	-	-	-	-	-	$191,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
