Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1992	2936	            Barton Highway	05/11/1992	05/11/1992	-	$1,000,000	21698m	Full transfer	-	-	-	-	-	$1,000,000	-	-	Government Record	-	-	-	Gift,souvenir shop	-	-
1992	2934	            Gundaroo Road	30/06/1992	30/06/1992	-	$10,000	2397371m	Full transfer	-	-	-	-	-	$10,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	2937	            Wells Station Road	14/10/1992	14/10/1992	-	-	68283m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Builders spoil dump	-	-
1994	2935	            Gold Creek Road	01/07/1994	01/07/1994	-	$1	682795m	Full transfer	-	-	-	-	-	$1	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1997	2932	            Barton Highway	28/05/1997	08/07/1997	-	$800,000	11534m	Full transfer	-	-	-	-	-	$800,000	-	-	Government Record	-	-	-	Retail	-	-
1997	12237	            Bellenden Street	24/04/1997	20/04/1999	-	$425,000	4178m	Full transfer	-	-	-	-	-	$425,000	-	-	Government Record	-	-	-	Residential	-	-
1997	2933	            Gundaroo Road	06/04/1997	05/05/1997	-	$4,000	2622084m	Full transfer	-	-	-	-	-	$4,000	-	-	Government Record	-	-	-	Grazing general mixed	-	-
1997	11150	            Sandford Street	26/06/1997	06/04/1998	-	-	104356m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Radio,television broadcasti...	-	-
1998	11377	            2/26 Ernest Cavanagh Street	28/05/1998	11/04/2000	-	$750,000	4270m	Full transfer	-	-	-	-	-	$750,000	-	-	Government Record	-	-	-	Restaurant	-	-
1998	190810	44 Ernest Cavanagh Street	27/03/1998	06/07/1998	-	-	10768m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Office,professional suite	-	-
1999	172872	3/26 Ernest Cavanagh Street	29/06/1999	11/05/2000	-	$360,000	4270m	Full transfer	-	-	-	-	-	$360,000	-	-	Government Record	-	-	-	Restaurant	-	-
2000	7441	            51 Anthony Rolfe Avenue	14/11/2000	14/05/2001	-	$210,000	193m	Full transfer	-	-	-	-	-	$210,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2000	7310	            4/35 Anthony Rolfe Avenue	14/11/2000	20/06/2001	-	$140,000	871m	Full transfer	-	-	-	-	-	$140,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2000	7422	            6/35 Anthony Rolfe Avenue	20/11/2000	03/07/2001	-	$140,000	871m	Full transfer	-	-	-	-	-	$140,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2000	7417	            7/35 Anthony Rolfe Avenue	17/11/2000	25/07/2001	-	$140,000	871m	Full transfer	-	-	-	-	-	$140,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2000	7309	            3/35 Anthony Rolfe Avenue	10/11/2000	23/07/2001	-	$140,000	871m	Full transfer	-	-	-	-	-	$140,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2000	7419	            9/35 Anthony Rolfe Avenue	12/12/2000	06/08/2001	-	$117,500	871m	Full transfer	-	-	-	-	-	$117,500	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2000	7418	            8/35 Anthony Rolfe Avenue	17/11/2000	29/06/2001	-	$115,000	871m	Full transfer	-	-	-	-	-	$115,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2000	7402	            1/35 Anthony Rolfe Avenue	30/08/2000	21/06/2001	-	$109,950	871m	Full transfer	-	-	-	-	-	$109,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2000	7403	            2/35 Anthony Rolfe Avenue	30/08/2000	21/06/2001	-	$104,950	871m	Full transfer	-	-	-	-	-	$104,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2001	7452	            5/26 Ernest Cavanagh Street	22/11/2001	25/03/2002	-	$693,000	4270m	Full transfer	-	-	-	-	-	$693,000	-	-	Government Record	-	-	-	Restaurant	-	-
2001	144733	25 Hollingsworth Street	12/09/2001	19/03/2002	-	$478,000	469m	Full transfer	-	-	-	-	-	$478,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2001	144728	31 Hollingsworth Street	12/09/2001	19/03/2002	-	$478,000	469m	Full transfer	-	-	-	-	-	$478,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2001	144725	33 Hollingsworth Street	12/09/2001	19/03/2002	-	$478,000	529m	Full transfer	-	-	-	-	-	$478,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2001	144730	29 Hollingsworth Street	12/09/2001	19/03/2002	-	$478,000	469m	Full transfer	-	-	-	-	-	$478,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2001	144732	27 Hollingsworth Street	12/09/2001	19/03/2002	-	$478,000	469m	Full transfer	-	-	-	-	-	$478,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
