Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1992	109039	17 Geerilong Gardens	23/07/1992	23/07/1992	-	$425,000	1077m	Full transfer	-	-	-	-	-	$425,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	108969	69 Euree Street	18/12/1992	18/12/1992	-	$335,000	1386m	Full transfer	-	-	-	-	-	$335,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	109012	65 Euree Street	13/02/1992	13/02/1992	-	$325,000	1440m	Full transfer	-	-	-	-	-	$325,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	108963	25 Euree Street	04/08/1992	04/08/1992	-	$300,000	1247m	Full transfer	-	-	-	-	-	$300,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	108946	21 Euree Street	24/12/1992	24/12/1992	-	$300,000	943m	Full transfer	-	-	-	-	-	$300,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	108953	46 Amaroo Street	02/11/1992	02/11/1992	-	$299,950	976m	Full transfer	-	-	-	-	-	$299,950	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	109075	24/1 Kogarah Lane	21/12/1992	21/12/1992	-	$290,000	5475m	Full transfer	-	-	-	-	-	$290,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	109060	18/1 Allambee Street	08/07/1992	08/07/1992	-	$285,000	4649m	Full transfer	-	-	-	-	-	$285,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	108986	42 Coranderrk Street	13/08/1992	13/08/1992	-	$275,000	1095m	Full transfer	-	-	-	-	-	$275,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	109059	13/1 Allambee Street	17/12/1992	17/12/1992	-	$260,000	4649m	Full transfer	-	-	-	-	-	$260,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	108923	17 Gooreen Street	06/02/1992	06/02/1992	-	$245,000	1215m	Full transfer	-	-	-	-	-	$245,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	109019	19 Limestone Avenue	21/01/1992	21/01/1992	-	$235,000	994m	Full transfer	-	-	-	-	-	$235,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	109072	18/1 Kogarah Lane	23/11/1992	23/11/1992	-	$230,000	5475m	Full transfer	-	-	-	-	-	$230,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	109025	32 Euree Street	01/04/1992	01/04/1992	-	$228,100	1045m	Full transfer	-	-	-	-	-	$228,100	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	4941	            17/9 Kogarah Lane	23/07/1992	23/07/1992	-	$206,500	594m	Full transfer	-	-	-	-	-	$206,500	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	4942	            21/9 Kogarah Lane	02/06/1992	02/06/1992	-	$205,000	594m	Full transfer	-	-	-	-	-	$205,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	108958	47 Booroondara Street	07/01/1992	07/01/1992	-	$205,000	984m	Full transfer	-	-	-	-	-	$205,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	4943	            8/9 Kogarah Lane	26/05/1992	26/05/1992	-	$194,000	594m	Full transfer	-	-	-	-	-	$194,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	109037	19 Geerilong Gardens	25/11/1992	25/11/1992	-	$192,500	1045m	Full transfer	-	-	-	-	-	$192,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	108951	40 Amaroo Street	05/03/1992	05/03/1992	-	$170,000	976m	Full transfer	-	-	-	-	-	$170,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	109057	12/1 Allambee Street	24/12/1992	24/12/1992	-	$117,500	4649m	Full transfer	-	-	-	-	-	$117,500	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	108626	6 Amaroo Street	13/08/1992	13/08/1992	-	$95,000	697m	Full transfer	-	-	-	-	-	$95,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	4945	            10/11 Doonkuna Street	21/12/1992	21/12/1992	-	$1	5277m	Full transfer	-	-	-	-	-	$1	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	109004	62 Coranderrk Street	20/01/1992	20/01/1992	-	-	1028m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	108957	22 Coranderrk Street	19/10/1992	19/10/1992	-	-	910m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1992	108942	29 Limestone Avenue	18/03/1992	01/12/1994	-	-	1528m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	108971	21 Currong Street	29/04/1992	29/04/1992	-	-	1205m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	109046	4 Currong Street	25/11/1993	25/11/1993	-	$395,000	1205m	Full transfer	-	-	-	-	-	$395,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108995	43 Euree Street	08/02/1993	08/02/1993	-	$391,500	1077m	Full transfer	-	-	-	-	-	$391,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108914	45 Coranderrk Street	28/05/1993	28/05/1993	-	$380,000	1000m	Full transfer	-	-	-	-	-	$380,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108948	38 Amaroo Street	07/04/1993	07/04/1993	-	$365,000	976m	Full transfer	-	-	-	-	-	$365,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	109030	25 Anzac Park	25/03/1993	25/03/1993	-	$350,000	1164m	Full transfer	-	-	-	-	-	$350,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	109041	56 Euree Street	22/09/1993	22/09/1993	-	$350,000	1247m	Full transfer	-	-	-	-	-	$350,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108967	4 Dirrawan Gardens	19/02/1993	19/02/1993	-	$320,000	1361m	Full transfer	-	-	-	-	-	$320,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108989	21 Dirrawan Gardens	19/04/1993	19/04/1993	-	$300,000	1082m	Full transfer	-	-	-	-	-	$300,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	109003	32 Elimatta Street	28/10/1993	28/10/1993	-	$295,000	1322m	Full transfer	-	-	-	-	-	$295,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	109013	63 Euree Street	09/09/1993	09/09/1993	-	$290,000	1158m	Full transfer	-	-	-	-	-	$290,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
1993	109055	7/11 Doonkuna Street	19/10/1993	19/10/1993	-	$287,500	5277m	Full transfer	-	-	-	-	-	$287,500	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1993	109026	34 Euree Street	05/05/1993	05/05/1993	-	$275,000	1045m	Full transfer	-	-	-	-	-	$275,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108947	19 Euree Street	28/05/1993	28/05/1993	-	$247,000	943m	Full transfer	-	-	-	-	-	$247,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108622	9 Booroondara Street	27/09/1993	27/09/1993	-	$245,500	696m	Full transfer	-	-	-	-	-	$245,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	108929	36 Allambee Street	01/11/1993	01/11/1993	-	$216,500	885m	Full transfer	-	-	-	-	-	$216,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1993	4944	            9/9 Kogarah Lane	02/06/1993	02/06/1993	-	$198,000	594m	Full transfer	-	-	-	-	-	$198,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1993	108738	40/14 Boolee Street	12/03/1993	15/09/1994	-	$189,000	10482m	Full transfer	-	-	-	-	-	$189,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1993	108651	111/14 Boolee Street	09/03/1993	12/09/1994	-	$188,000	10482m	Full transfer	-	-	-	-	-	$188,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
