Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1990	253954	            6/32 William Hudson Crescent	24/12/1990	14/03/2010	-	$300,000	8654m	Full transfer	-	-	-	-	-	$300,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	90349	156 Clive Steele Avenue	04/03/1992	04/03/1992	-	$968,000	21756m	Full transfer	-	-	-	-	-	$968,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	90864	38 Kenyon Circuit	12/03/1992	12/03/1992	-	$459,800	8538m	Full transfer	-	-	-	-	-	$459,800	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	90800	18 Kenyon Circuit	09/01/1992	09/01/1992	-	$362,000	7006m	Full transfer	-	-	-	-	-	$362,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91110	2 Thompson Place	24/12/1992	24/12/1992	-	$335,000	979m	Full transfer	-	-	-	-	-	$335,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91085	12 Catani Place	31/08/1992	31/08/1992	-	$325,000	1193m	Full transfer	-	-	-	-	-	$325,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	90861	8 Nicolle Place	09/03/1992	09/03/1992	-	$324,000	6113m	Full transfer	-	-	-	-	-	$324,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	90780	12 Kenyon Circuit	02/01/1992	02/01/1992	-	$300,000	6008m	Full transfer	-	-	-	-	-	$300,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91191	23 William Hudson Crescent	27/05/1992	27/05/1992	-	$275,000	839m	Full transfer	-	-	-	-	-	$275,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91186	33 William Hudson Crescent	19/03/1992	19/03/1992	-	$268,500	894m	Full transfer	-	-	-	-	-	$268,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91122	11 Thompson Place	22/05/1992	22/05/1992	-	$264,500	1032m	Full transfer	-	-	-	-	-	$264,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91126	5 Thompson Place	03/02/1992	03/02/1992	-	$264,000	1325m	Full transfer	-	-	-	-	-	$264,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91117	1 Catani Place	27/10/1992	27/10/1992	-	$263,000	1160m	Full transfer	-	-	-	-	-	$263,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91125	7 Thompson Place	11/06/1992	11/06/1992	-	$260,000	1076m	Full transfer	-	-	-	-	-	$260,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91114	8 Thompson Place	01/09/1992	01/09/1992	-	$255,000	915m	Full transfer	-	-	-	-	-	$255,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91115	10 Thompson Place	22/10/1992	22/10/1992	-	$250,000	1100m	Full transfer	-	-	-	-	-	$250,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91124	9 Thompson Place	31/03/1992	31/03/1992	-	$250,000	1083m	Full transfer	-	-	-	-	-	$250,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91128	4 Arnot Place	14/02/1992	14/02/1992	-	$250,000	975m	Full transfer	-	-	-	-	-	$250,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	90764	39 Ashcroft Crescent	13/11/1992	13/11/1992	-	$244,500	833m	Full transfer	-	-	-	-	-	$244,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	90592	52 Ashcroft Crescent	11/08/1992	11/08/1992	-	$242,000	1267m	Full transfer	-	-	-	-	-	$242,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91192	21 William Hudson Crescent	18/11/1992	18/11/1992	-	$240,000	838m	Full transfer	-	-	-	-	-	$240,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91120	40 William Hudson Crescent	10/02/1992	10/02/1992	-	$239,750	1080m	Full transfer	-	-	-	-	-	$239,750	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91193	19 William Hudson Crescent	16/01/1992	16/01/1992	-	$239,650	850m	Full transfer	-	-	-	-	-	$239,650	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	91000	5 Ballard Place	10/04/1992	10/04/1992	-	$239,500	823m	Full transfer	-	-	-	-	-	$239,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
