Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
1983	55142	63 Dexter Street	28/03/1983	04/08/1995	-	-	446m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Medium density dwelling	-	-
1989	18404	            2/178 Dexter Street	01/07/1989	18/11/2007	-	$0	2726m	Full transfer	-	-	-	-	-	$0	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1990	133847	38 Redfern Street	13/06/1990	25/01/2002	-	-	844m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	55045	83 Mackellar Crescent	02/12/1992	02/12/1992	-	$310,000	945m	Full transfer	-	-	-	-	-	$310,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	1792	            48/1 Wybalena Grove	23/03/1992	23/03/1992	-	$250,000	114795m	Full transfer	-	-	-	-	-	$250,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	55016	12 Bussell Crescent	29/04/1992	29/04/1992	-	$237,000	1073m	Full transfer	-	-	-	-	-	$237,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	1871	            21/28 Bourne Street	02/09/1992	02/09/1992	-	$235,000	27008m	Full transfer	-	-	-	-	-	$235,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	54879	34 Templeton Street	28/04/1992	28/04/1992	-	$225,000	813m	Full transfer	-	-	-	-	-	$225,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	1878	            30/28 Bourne Street	20/07/1992	20/07/1992	-	$216,000	27008m	Full transfer	-	-	-	-	-	$216,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	54932	17 Henry Street	02/12/1992	02/12/1992	-	$204,500	737m	Full transfer	-	-	-	-	-	$204,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
1992	1811	            3/154 Dexter Street	24/06/1992	24/06/1992	-	$200,000	9119m	Full transfer	-	-	-	-	-	$200,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	1873	            22/28 Bourne Street	14/04/1992	14/04/1992	-	$199,900	27008m	Full transfer	-	-	-	-	-	$199,900	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
1992	55044	85 Mackellar Crescent	29/05/1992	29/05/1992	-	$190,000	855m	Full transfer	-	-	-	-	-	$190,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
